match_id,incident_type,incident_class,time,added_time,is_home,reversed_period_time,player_id,player_name,player_short_name,player_position,player_jersey,card_reason,card_rescinded,sub_in_id,sub_in_name,sub_out_id,sub_out_name,sub_injury,home_score,away_score,goal_type,body_part,assist_player_id,assist_player_name
12813020,goal,regular,86.0,,True,5.0,108579.0,Harry Kane,H. Kane,F,9,,,,,,,,2.0,1.0,,,914902.0,Anthony Gordon
12813020,goal,regular,75.0,,True,16.0,108579.0,Harry Kane,H. Kane,F,9,,,,,,,,1.0,1.0,,,914902.0,Anthony Gordon
12813020,goal,regular,7.0,,False,39.0,1160969.0,Brian Cipenga,B. Cipenga,M,9,,,,,,,,0.0,1.0,,,238612.0,Chancel Mbemba
12813013,goal,penalty,120.0,5.0,True,1.0,331737.0,Youri Tielemans,Y. Tielemans,M,8,,,,,,,,3.0,2.0,,,,
12813013,goal,regular,89.0,,True,2.0,331737.0,Youri Tielemans,Y. Tielemans,M,8,,,,,,,,2.0,2.0,,,135666.0,Leandro Trossard
12813013,goal,regular,86.0,,True,5.0,78893.0,Romelu Lukaku,R. Lukaku,F,9,,,,,,,,1.0,2.0,,,128587.0,Thomas Meunier
12813013,goal,regular,51.0,,False,40.0,845286.0,Ismaïla Sarr,I. Sarr,F,18,,,,,,,,0.0,2.0,,,758168.0,Moussa Niakhaté
12813013,goal,regular,24.0,,False,22.0,1128532.0,Habib Diarra,H. Diarra,M,21,,,,,,,,0.0,1.0,,,,
12812992,goal,regular,82.0,,True,9.0,975798.0,Malik Tillman,M. Tillman,M,17,,,,,,,,2.0,0.0,,,,
12812992,goal,regular,45.0,,True,1.0,934237.0,Folarin Balogun,F. Balogun,F,20,,,,,,,,1.0,0.0,,,,
12813004,goal,regular,89.0,,True,2.0,823622.0,Mikel Oyarzabal,M. Oyarzabal,F,21,,,,,,,,3.0,0.0,,,794939.0,Marc Cucurella
12813004,goal,regular,66.0,,True,25.0,913654.0,Pedro Porro,P. Porro,D,12,,,,,,,,2.0,0.0,,,910031.0,Alex Baena
12813004,goal,regular,36.0,,True,10.0,823622.0,Mikel Oyarzabal,M. Oyarzabal,F,21,,,,,,,,1.0,0.0,,,794939.0,Marc Cucurella
12812997,goal,regular,90.0,4.0,True,1.0,934510.0,Gonçalo Ramos,G. Ramos,F,9,,,,,,,,2.0,1.0,,,851284.0,Rafael Leão
12812997,goal,penalty,68.0,,True,23.0,750.0,Cristiano Ronaldo,C. Ronaldo,F,7,,,,,,,,1.0,1.0,,,,
12812997,goal,regular,53.0,,False,38.0,38710.0,Ivan Perišić,I. Perišić,M,14,,,,,,,,0.0,1.0,,,,
12813019,goal,regular,46.0,,True,45.0,944327.0,Dan Ndoye,D. Ndoye,M,11,,,,,,,,2.0,0.0,,,,
12813019,goal,regular,10.0,,True,36.0,352296.0,Breel Embolo,B. Embolo,F,7,,,,,,,,1.0,0.0,,,1518931.0,Johan Manzambi
12813018,goal,ownGoal,55.0,,True,36.0,826545.0,Mohamed Hany,M. Hany,D,3,,,,,,,,1.0,1.0,,,,
12813018,goal,regular,13.0,,False,33.0,967032.0,Emam Ashour,E. Ashour,M,8,,,,,,,,0.0,1.0,,,577736.0,Karim Hafez
12812999,goal,ownGoal,111.0,,True,10.0,784677.0,Diney Borges,Diney,D,3,,,,,,,,3.0,2.0,,,,
12812999,goal,regular,103.0,,False,3.0,1117723.0,Sidny Lopes Cabral,S. L. Cabral,D,13,,,,,,,,2.0,2.0,,,818064.0,Yannick Semedo
12812999,goal,regular,92.0,,True,14.0,859999.0,Lisandro Martínez,L. Martínez,D,6,,,,,,,,2.0,1.0,,,895324.0,Alexis Mac Allister
12812999,goal,regular,59.0,,False,32.0,921089.0,Deroy Duarte,D. Duarte,M,14,,,,,,,,1.0,1.0,,,52797.0,Ryan Mendes
12812999,goal,regular,29.0,,True,17.0,12994.0,Lionel Messi,L. Messi,F,10,,,,,,,,1.0,0.0,,,859999.0,Lisandro Martínez
12813011,goal,regular,14.0,,True,32.0,844096.0,Jhon Arias,J. Arias,M,11,,,,,,,,1.0,0.0,,,914213.0,Luis Javier Suárez
12813009,goal,regular,90.0,8.0,False,1.0,953995.0,Soufiane Rahimi,S. Rahimi,F,9,,,,,,,,0.0,3.0,,,835485.0,Brahim Díaz
12813009,goal,regular,82.0,,False,9.0,991421.0,Azzedine Ounahi,A. Ounahi,M,8,,,,,,,,0.0,2.0,,,835485.0,Brahim Díaz
12813009,goal,regular,50.0,,False,41.0,991421.0,Azzedine Ounahi,A. Ounahi,M,8,,,,,,,,0.0,1.0,,,814594.0,Achraf Hakimi
12813010,goal,penalty,70.0,,False,21.0,826643.0,Kylian Mbappé,K. Mbappé,F,10,,,,,,,,0.0,1.0,,,,
12813006,goal,penalty,90.0,10.0,True,1.0,124712.0,Neymar,Neymar,F,10,,,,,,,,1.0,2.0,,,,
12813006,goal,regular,90.0,,False,1.0,839956.0,Erling Haaland,E. Haaland,F,9,,,,,,,,0.0,2.0,,,1100952.0,Andreas Schjelderup
12813006,goal,regular,79.0,,False,12.0,839956.0,Erling Haaland,E. Haaland,F,9,,,,,,,,0.0,1.0,,,1100952.0,Andreas Schjelderup
12813007,goal,penalty,69.0,,True,22.0,192442.0,Raúl Jiménez,R. Jiménez,F,9,,,,,,,,2.0,3.0,,,,
12813007,goal,penalty,60.0,,False,31.0,108579.0,Harry Kane,H. Kane,F,9,,,,,,,,1.0,3.0,,,,
12813007,goal,regular,42.0,,True,4.0,843114.0,Julián Quiñones,J. Quiñones,F,16,,,,,,,,1.0,2.0,,,,
12813007,goal,regular,38.0,,False,8.0,991011.0,Jude Bellingham,J. Bellingham,M,10,,,,,,,,0.0,2.0,,,108579.0,Harry Kane
12813007,goal,regular,36.0,,False,10.0,991011.0,Jude Bellingham,J. Bellingham,M,10,,,,,,,,0.0,1.0,,,934235.0,Bukayo Saka
12812990,goal,regular,90.0,1.0,False,1.0,592010.0,Mikel Merino,M. Merino,M,6,,,,,,,,0.0,1.0,,,855833.0,Ferran Torres
12813002,goal,regular,90.0,3.0,False,1.0,78893.0,Romelu Lukaku,R. Lukaku,F,9,,,,,,,,1.0,4.0,,,118085.0,Hans Vanaken
12813002,goal,regular,57.0,,False,34.0,118085.0,Hans Vanaken,H. Vanaken,M,20,,,,,,,,1.0,3.0,,,960441.0,Charles De Ketelaere
12813002,goal,regular,33.0,,False,13.0,960441.0,Charles De Ketelaere,C. De Ketelaere,F,17,,,,,,,,1.0,2.0,,,135666.0,Leandro Trossard
12813002,goal,regular,31.0,,True,15.0,975798.0,Malik Tillman,M. Tillman,M,17,,,,,,,,1.0,1.0,,,,
12813002,goal,regular,9.0,,False,37.0,960441.0,Charles De Ketelaere,C. De Ketelaere,F,17,,,,,,,,0.0,1.0,,,889378.0,Nicolas Raskin
12812993,goal,regular,90.0,2.0,True,1.0,974505.0,Enzo Fernández,E. Fernández,M,24,,,,,,,,3.0,2.0,,,823984.0,Lautaro Martínez
12812993,goal,regular,83.0,,True,8.0,12994.0,Lionel Messi,L. Messi,F,10,,,,,,,,2.0,2.0,,,822933.0,Gonzalo Montiel
12812993,goal,regular,79.0,,True,12.0,829932.0,Cristian Romero,C. Romero,D,13,,,,,,,,1.0,2.0,,,12994.0,Lionel Messi
12812993,goal,regular,67.0,,False,24.0,1418782.0,Mostafa Ziko,M. Ziko,M,11,,,,,,,,0.0,2.0,,,942836.0,Haissem Hassan
12812993,goal,regular,15.0,,False,31.0,333441.0,Yasser Ibrahim,Y. Ibrahim,D,2,,,,,,,,0.0,1.0,,,1013699.0,Marwan Attia
15186840,goal,ownGoal,49.0,,True,42.0,881837.0,Hassan Tambakti,H. Altambakti,D,5,,,,,,,,4.0,0.0,,,,
15186840,goal,regular,24.0,,True,22.0,823622.0,Mikel Oyarzabal,M. Oyarzabal,F,21,,,,,,,,3.0,0.0,,,789071.0,Dani Olmo
15186840,goal,regular,21.0,,True,25.0,823622.0,Mikel Oyarzabal,M. Oyarzabal,F,21,,,,,,,,2.0,0.0,,,149734.0,Aymeric Laporte
15186840,goal,regular,10.0,,True,36.0,1402912.0,Lamine Yamal,L. Yamal,M,19,,,,,,,,1.0,0.0,,,823622.0,Mikel Oyarzabal
15186800,goal,regular,61.0,,False,30.0,1094395.0,Hélio Varela,H. Varela,M,26,,,,,,,,2.0,2.0,,,,
15186800,goal,regular,45.0,6.0,True,1.0,846413.0,Agustín Canobbio,A. Canobbio,M,14,,,,,,,,2.0,1.0,,,929193.0,Maximiliano Araújo
15186800,goal,regular,44.0,,True,2.0,929193.0,Maximiliano Araújo,M. Araújo,D,20,,,,,,,,1.0,1.0,,,,
15186800,goal,regular,21.0,,False,25.0,906838.0,Kevin Lenini,K. Lenini,M,6,,,,,,,,0.0,1.0,,,,
15186827,goal,regular,82.0,,False,9.0,295361.0,Mahmoud Trézéguet,M. Trézéguet,M,7,,,,,,,,1.0,3.0,,,159665.0,Mohamed Salah
15186827,goal,regular,67.0,,False,24.0,159665.0,Mohamed Salah,M. Salah,M,10,,,,,,,,1.0,2.0,,,1418782.0,Mostafa Ziko
15186827,goal,regular,58.0,,False,33.0,1418782.0,Mostafa Ziko,M. Ziko,M,11,,,,,,,,1.0,1.0,,,826545.0,Mohamed Hany
15186827,goal,regular,15.0,,True,31.0,1167100.0,Finn Surman,F. Surman,D,16,,,,,,,,1.0,0.0,,,155882.0,Tim Payne
15186502,goal,regular,90.0,5.0,True,1.0,12994.0,Lionel Messi,L. Messi,F,10,,,,,,,,2.0,0.0,,,,
15186502,goal,regular,38.0,,True,8.0,12994.0,Lionel Messi,L. Messi,F,10,,,,,,,,1.0,0.0,,,860307.0,Facundo Medina
15186769,goal,regular,66.0,,True,25.0,818244.0,Ousmane Dembélé,O. Dembélé,F,7,,,,,,,,3.0,0.0,,,978838.0,Michael Olise
15186769,goal,regular,54.0,,True,37.0,826643.0,Kylian Mbappé,K. Mbappé,F,10,,,,,,,,2.0,0.0,,,818244.0,Ousmane Dembélé
15186769,goal,regular,14.0,,True,32.0,826643.0,Kylian Mbappé,K. Mbappé,F,10,,,,,,,,1.0,0.0,,,978838.0,Michael Olise
15186770,goal,regular,90.0,3.0,False,1.0,845286.0,Ismaïla Sarr,I. Sarr,F,18,,,,,,,,3.0,2.0,,,1085381.0,Nicolas Jackson
15186770,goal,regular,58.0,,True,33.0,839956.0,Erling Haaland,E. Haaland,F,9,,,,,,,,3.0,1.0,,,355174.0,Patrick Berg
15186770,goal,regular,53.0,,False,38.0,845286.0,Ismaïla Sarr,I. Sarr,F,18,,,,,,,,2.0,1.0,,,217704.0,Sadio Mané
15186770,goal,regular,48.0,,True,43.0,839956.0,Erling Haaland,E. Haaland,F,9,,,,,,,,2.0,0.0,,,547410.0,Martin Ødegaard
15186770,goal,regular,43.0,,True,3.0,934409.0,Marcus Pedersen,M. Pedersen,M,16,,,,,,,,1.0,0.0,,,,
15186740,goal,regular,82.0,,False,9.0,859026.0,Amine Gouiri,A. Gouiri,F,9,,,,,,,,1.0,2.0,,,,
15186740,goal,regular,69.0,,False,22.0,1177807.0,Ahmed Nadhir Benbouali,A. N. Benbouali,F,12,,,,,,,,1.0,1.0,,,158213.0,Riyad Mahrez
15186740,goal,regular,36.0,,True,10.0,1014324.0,Nizar Al-Rashdan,N. Al-Rashdan,M,21,,,,,,,,1.0,0.0,,,876600.0,Mousa Tamari
15186858,goal,regular,87.0,,True,4.0,851284.0,Rafael Leão,R. Leão,F,17,,,,,,,,5.0,0.0,,,,
15186858,goal,ownGoal,60.0,,True,31.0,1000465.0,Abduvokhid Nematov,A. Nematov,G,12,,,,,,,,4.0,0.0,,,,
15186858,goal,regular,39.0,,True,7.0,750.0,Cristiano Ronaldo,C. Ronaldo,F,7,,,,,,,,3.0,0.0,,,288205.0,Bruno Fernandes
15186858,goal,regular,17.0,,True,29.0,989768.0,Nuno Mendes,N. Mendes,D,25,,,,,,,,2.0,0.0,,,,
15186858,goal,regular,6.0,,True,40.0,750.0,Cristiano Ronaldo,C. Ronaldo,F,7,,,,,,,,1.0,0.0,,,138892.0,João Cancelo
15186520,goal,regular,54.0,,False,37.0,37318.0,Ante Budimir,A. Budimir,F,11,,,,,,,,0.0,1.0,,,927407.0,Josip Stanišić
15186713,goal,regular,76.0,,True,15.0,870360.0,Daniel Muñoz,D. Muñoz,M,2,,,,,,,,1.0,0.0,,,221162.0,Juan Fernando Quintero
15186829,goal,regular,80.0,,True,11.0,1149353.0,Ermin Mahmić,E. Mahmić,M,26,,,,,,,,3.0,1.0,,,802830.0,Dennis Hadžikadunić
15186829,goal,regular,42.0,,False,4.0,93953.0,Hassan Al Haydos,H. A. Haydos,F,10,,,,,,,,2.0,1.0,,,797734.0,Edmilson Junior
15186829,goal,ownGoal,34.0,,True,12.0,1012458.0,Mahmud Abunada,M. I. Abunada,G,1,,,,,,,,2.0,0.0,,,,
15186829,goal,regular,29.0,,True,17.0,1425366.0,Kerim Alajbegović,K. Alajbegović,M,19,,,,,,,,1.0,0.0,,,1049701.0,Ivan Bašić
15186821,goal,regular,76.0,,False,15.0,1119328.0,Promise David,P. David,F,24,,,,,,,,2.0,1.0,,,1093229.0,Nathan-Dylan Saliba
15186821,goal,regular,57.0,,True,34.0,1518931.0,Johan Manzambi,J. Manzambi,M,9,,,,,,,,2.0,0.0,,,352296.0,Breel Embolo
15186821,goal,regular,46.0,,True,45.0,872919.0,Rubén Vargas,R. Vargas,M,17,,,,,,,,1.0,0.0,,,1518931.0,Johan Manzambi
15186864,goal,regular,89.0,,True,2.0,1638338.0,Gessime Yassine,G. Yassine,M,16,,,,,,,,4.0,2.0,,,953995.0,Soufiane Rahimi
15186864,goal,regular,78.0,,True,13.0,953995.0,Soufiane Rahimi,S. Rahimi,F,9,,,,,,,,3.0,2.0,,,1064218.0,Chadi Riad
15186864,goal,regular,45.0,1.0,True,1.0,1063767.0,Ismael Saibari,I. Saibari,M,11,,,,,,,,2.0,2.0,,,814594.0,Achraf Hakimi
15186864,goal,regular,43.0,,False,3.0,877980.0,Wilson Isidor,W. Isidor,F,18,,,,,,,,1.0,2.0,,,845930.0,Jean-Kévin Duverne
15186864,goal,regular,39.0,,True,7.0,814594.0,Achraf Hakimi,A. Hakimi,D,2,,,,,,,,1.0,1.0,,,,
15186864,goal,ownGoal,10.0,,False,36.0,360938.0,Yassine Bounou,Bono,G,1,,,,,,,,0.0,1.0,,,,
15186861,goal,regular,60.0,,False,31.0,886363.0,Matheus Cunha,M. Cunha,F,9,,,,,,,,0.0,3.0,,,866469.0,Bruno Guimarães
15186861,goal,regular,45.0,3.0,False,1.0,868812.0,Vinícius Júnior,Vinícius Jr.,F,7,,,,,,,,0.0,2.0,,,866469.0,Bruno Guimarães
15186861,goal,regular,7.0,,False,39.0,868812.0,Vinícius Júnior,Vinícius Jr.,F,7,,,,,,,,0.0,1.0,,,1464966.0,Rayan
15186744,goal,regular,63.0,,True,28.0,1179164.0,Thapelo Maseko,T. Maseko,M,12,,,,,,,,1.0,0.0,,,1101745.0,Tshepang Moremi
15186732,goal,regular,90.0,4.0,False,1.0,838629.0,Álvaro Fidalgo,Á. Fidalgo,M,8,,,,,,,,0.0,3.0,,,865500.0,Roberto Alvarado
15186732,goal,regular,61.0,,False,30.0,843114.0,Julián Quiñones,J. Quiñones,F,16,,,,,,,,0.0,2.0,,,832868.0,Jorge Sánchez
15186732,goal,regular,55.0,,False,36.0,1638685.0,Mateo Chávez,M. Chávez,D,20,,,,,,,,0.0,1.0,,,1172773.0,Luis Romo
15186908,goal,regular,64.0,,False,27.0,593526.0,Nicolas Pépé,N. Pépé,F,19,,,,,,,,0.0,2.0,,,843754.0,Ibrahim Sangaré
15186908,goal,regular,7.0,,False,39.0,593526.0,Nicolas Pépé,N. Pépé,F,19,,,,,,,,0.0,1.0,,,2087085.0,Yan Diomande
15186907,goal,regular,77.0,,True,14.0,937937.0,Gonzalo Plata,G. Plata,M,19,,,,,,,,2.0,1.0,,,1431770.0,Kevin Rodriguez
15186907,goal,regular,9.0,,True,37.0,1116571.0,Nilson Angulo,N. Angulo,M,20,,,,,,,,1.0,1.0,,,1002524.0,Pedro Vite
15186907,goal,regular,2.0,,False,44.0,293519.0,Leroy Sané,L. Sané,M,19,,,,,,,,0.0,1.0,,,1019322.0,Florian Wirtz
15186972,goal,regular,62.0,,False,29.0,979232.0,Anthony Elanga,A. Elanga,F,11,,,,,,,,1.0,1.0,,,804508.0,Viktor Gyökeres
15186972,goal,regular,56.0,,True,35.0,832420.0,Daizen Maeda,D. Maeda,F,11,,,,,,,,1.0,0.0,,,790965.0,Ritsu Doan
15186973,goal,regular,62.0,,False,29.0,962012.0,Jan Paul van Hecke,J. P. van Hecke,D,6,,,,,,,,1.0,3.0,,,893549.0,Tijjani Reijnders
15186973,goal,regular,54.0,,True,37.0,1991585.0,Hazem Mastouri,H. Mastouri,F,9,,,,,,,,1.0,2.0,,,1009386.0,Hannibal Mejbri
15186973,goal,regular,7.0,,False,39.0,910048.0,Brian Brobbey,B. Brobbey,F,19,,,,,,,,0.0,2.0,,,151545.0,Virgil van Dijk
15186973,goal,ownGoal,3.0,,False,43.0,591706.0,Ellyes Skhiri,E. Skhiri,M,17,,,,,,,,0.0,1.0,,,,
15186887,goal,regular,90.0,8.0,True,1.0,138152.0,Kaan Ayhan,K. Ayhan,D,22,,,,,,,,3.0,2.0,,,,
15186887,goal,regular,49.0,,False,42.0,1014845.0,Sebastian Berhalter,S. Berhalter,M,14,,,,,,,,2.0,2.0,,,,
15186887,goal,regular,31.0,,True,15.0,904096.0,Barış Alper Yılmaz,B. A. Yılmaz,M,21,,,,,,,,2.0,1.0,,,907461.0,Orkun Kökçü
15186887,goal,regular,10.0,,True,36.0,1091116.0,Arda Güler,A. Güler,M,8,,,,,,,,1.0,1.0,,,904096.0,Barış Alper Yılmaz
15186887,goal,regular,3.0,,False,43.0,822459.0,Auston Trusty,A. Trusty,D,6,,,,,,,,0.0,1.0,,,1014845.0,Sebastian Berhalter
15186771,goal,regular,82.0,,True,9.0,914309.0,Iliman Ndiaye,I. Ndiaye,M,13,,,,,,,,5.0,0.0,,,879694.0,Pape Gueye
15186771,goal,regular,71.0,,True,20.0,879694.0,Pape Gueye,P. Gueye,M,26,,,,,,,,4.0,0.0,,,914309.0,Iliman Ndiaye
15186771,goal,regular,59.0,,True,32.0,879694.0,Pape Gueye,P. Gueye,M,26,,,,,,,,3.0,0.0,,,845286.0,Ismaïla Sarr
15186771,goal,regular,56.0,,True,35.0,845286.0,Ismaïla Sarr,I. Sarr,F,18,,,,,,,,2.0,0.0,,,1389846.0,Lamine Camara
15186771,goal,regular,4.0,,True,42.0,1128532.0,Habib Diarra,H. Diarra,M,21,,,,,,,,1.0,0.0,,,583896.0,Abdoulaye Seck
15186537,goal,regular,90.0,4.0,False,1.0,1154605.0,Désiré Doué,D. Doué,F,20,,,,,,,,1.0,4.0,,,996952.0,Bradley Barcola
15186537,goal,regular,32.0,,False,14.0,818244.0,Ousmane Dembélé,O. Dembélé,F,7,,,,,,,,1.0,3.0,,,859025.0,Aurélien Tchouaméni
15186537,goal,regular,21.0,,True,25.0,1065989.0,Thelo Aasgaard,T. Aasgaard,M,19,,,,,,,,1.0,2.0,,,1100952.0,Andreas Schjelderup
15186537,goal,regular,20.0,,False,26.0,818244.0,Ousmane Dembélé,O. Dembélé,F,7,,,,,,,,0.0,2.0,,,826643.0,Kylian Mbappé
15186537,goal,regular,7.0,,False,39.0,818244.0,Ousmane Dembélé,O. Dembélé,F,7,,,,,,,,0.0,1.0,,,826643.0,Kylian Mbappé
15186841,goal,regular,42.0,,False,4.0,910031.0,Alex Baena,A. Baena,M,15,,,,,,,,0.0,1.0,,,353138.0,Marcos Llorente
15186822,goal,regular,90.0,4.0,False,1.0,901891.0,Alexis Saelemaekers,A. Saelemaekers,M,22,,,,,,,,1.0,5.0,,,78893.0,Romelu Lukaku
15186822,goal,regular,86.0,,False,5.0,78893.0,Romelu Lukaku,R. Lukaku,F,9,,,,,,,,1.0,4.0,,,889378.0,Nicolas Raskin
15186822,goal,regular,84.0,,True,7.0,905267.0,Elijah Just,E. Just,M,11,,,,,,,,1.0,3.0,,,,
15186822,goal,regular,66.0,,False,25.0,70996.0,Kevin De Bruyne,K. De Bruyne,M,7,,,,,,,,0.0,3.0,,,,
15186822,goal,regular,50.0,,False,41.0,135666.0,Leandro Trossard,L. Trossard,F,10,,,,,,,,0.0,2.0,,,118085.0,Hans Vanaken
15186822,goal,regular,28.0,,False,18.0,135666.0,Leandro Trossard,L. Trossard,F,10,,,,,,,,0.0,1.0,,,,
15186828,goal,regular,14.0,,False,32.0,786133.0,Ramin Rezaeian,R. Rezaeian,M,23,,,,,,,,1.0,1.0,,,,
15186828,goal,regular,5.0,,True,41.0,1101624.0,Mahmoud Saber,M. Saber,M,21,,,,,,,,1.0,0.0,,,295361.0,Mahmoud Trézéguet
15186853,goal,regular,28.0,,False,18.0,250223.0,John McGinn,J. McGinn,M,7,,,,,,,,0.0,1.0,,,,
15186874,goal,regular,75.0,,True,16.0,888854.0,Connor Metcalfe,C. Metcalfe,M,8,,,,,,,,2.0,0.0,,,,
15186874,goal,regular,27.0,,True,19.0,1144687.0,Nestory Irankunda,N. Irankunda,F,17,,,,,,,,1.0,0.0,,,1411105.0,Paul Okon-Engstler
15186899,goal,regular,88.0,,True,3.0,836705.0,Kai Havertz,K. Havertz,F,7,,,,,,,,7.0,1.0,,,794298.0,Deniz Undav
15186899,goal,regular,78.0,,True,13.0,794298.0,Deniz Undav,D. Undav,F,26,,,,,,,,6.0,1.0,,,259117.0,Joshua Kimmich
15186899,goal,regular,68.0,,True,23.0,1159759.0,Nathaniel Brown,N. Brown,D,18,,,,,,,,5.0,1.0,,,794298.0,Deniz Undav
15186899,goal,regular,47.0,,True,44.0,1010231.0,Jamal Musiala,J. Musiala,M,10,,,,,,,,4.0,1.0,,,259117.0,Joshua Kimmich
15186899,goal,penalty,45.0,5.0,True,1.0,836705.0,Kai Havertz,K. Havertz,F,7,,,,,,,,3.0,1.0,,,,
15186899,goal,regular,38.0,,True,8.0,940871.0,Nico Schlotterbeck,N. Schlotterbeck,D,15,,,,,,,,2.0,1.0,,,1159759.0,Nathaniel Brown
